source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,ra_error,dec_error,ra_dec_corr,ra_parallax_corr,dec_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,ruwe
2098413719661573248,280.4043356891839,39.702571695182044,80.10420284070563,0.01711024,-258.445850449823,0.019976303,-180.69285625669534,0.01953823,-26.032995,0.95913166,12.17612,0.014760426,0.015404487,-0.07835243,-0.20433892,0.12526493,-0.14158955,-0.023927543,-0.049999673,-0.23568338,-0.16636461,0.002839578,0.0025666328,1.17191
3278325004913943808,56.83914753816445,8.693515501909106,80.0552080771202,0.03375017,468.9974685079579,0.041381393,-652.3113181254027,0.027127257,5.5326395,0.47261626,12.960607,0.03034959,0.020409036,-0.15394984,0.17901073,-0.18830599,0.096468195,-0.023597363,-0.1091403,0.68880254,0.29284337,-0.2544327,-0.3027757,1.3447858
2492866780297999232,33.554613532263986,-3.96280045849318,80.05476146505663,0.06255117,509.6376794718519,0.05066773,-155.81283955539283,0.042817812,,,14.148209,0.053353537,0.038173843,-0.19192453,0.49410993,-0.39846587,0.02647636,0.3067921,0.11807476,-0.07510666,0.0867272,0.34425458,0.11933879,1.3795217
1149727977380998784,109.99020696216758,84.07690200527787,80.02408310271876,0.015791858,-38.58704114310084,0.018875947,-80.91604930641475,0.018810939,21.790428,0.23765966,10.885994,0.013602359,0.015390082,0.029896645,0.077508815,-0.05598003,-0.11879178,0.068638645,0.07807689,-0.30642742,0.026213227,0.051651154,0.017928235,1.1181539
6456884409233519360,315.805198569885,-56.96185322955984,80.02112246350178,0.031032525,-357.1096789457698,0.02931524,354.38735393321844,0.026024189,7.8319364,0.3196406,11.549987,0.02316508,0.020693662,-0.18306674,0.264195,-0.25146678,0.08325151,-0.08255927,-0.03806669,0.053821914,-0.16664237,-0.012594229,-0.09824112,1.3178142
5055805741577757824,52.87633565748463,-30.71257633526702,79.94684601571684,0.055602875,51.86937460686222,0.040786304,-403.08452862755985,0.05539231,,,15.628402,0.03082132,0.04214625,-0.25277525,0.06639244,-0.1360871,-0.105062954,0.06960991,0.041466486,-0.20057727,0.16129158,0.091312215,-0.23778842,1.0410969
6709964635600548992,280.2859984119815,-43.79280811441058,79.93312282593712,0.04101658,-796.0178759069684,0.043994226,-85.85722991308748,0.037835646,,,14.137705,0.036159746,0.034997746,0.00899358,0.06951993,-0.28756186,-0.09795262,-0.1544589,-0.20233755,-0.33215,0.004916463,0.1334673,0.17918643,1.3103232
1391241478857408768,235.02236520918228,43.49280368003516,79.85415424681045,0.017597968,1188.8043533162158,0.018447008,-315.32422885039733,0.021119248,-120.41226,0.2313993,11.018903,0.014876009,0.015457427,0.121097885,-0.22762087,-0.09403918,0.09237778,0.19188417,0.12564242,-0.2535965,-0.18800573,-0.18955837,0.23216377,1.2323163
1391241478857408640,235.0230821400779,43.49167086132742,79.83897482577075,0.021856928,1166.730972908428,0.022656623,-315.13624635908263,0.02522389,-119.160866,0.64200646,12.619689,0.019175274,0.019018833,0.25958124,-0.2967102,-0.15586402,-0.020306192,0.08568086,0.02679354,-0.2951154,-0.17733522,-0.19935828,0.31686738,1.2453078
188771135583573504,79.78833900872726,40.09609817127969,79.6021083335795,0.10045193,520.5689114669946,0.13219275,-664.487871734592,0.09714893,66.355095,0.120034285,4.5258846,0.10679831,0.06083658,-0.67686176,0.06594927,-0.025516026,-0.43786487,0.5570882,0.4836741,-0.529202,0.22076227,0.13762957,-0.49576828,0.8881429
5676353096222033792,140.30995408199593,-21.08305778696315,79.5729260087761,0.15303388,246.76348393980268,0.124442525,-911.8954543838225,0.09486361,,,17.617268,0.10661914,0.08577246,0.08992952,-0.3251933,0.06153482,-0.21152656,-0.0646919,0.08190553,-0.56312335,0.37165245,0.058534108,-0.0042304914,0.86031294
5726982995343100928,124.60104883936589,-12.63656179358332,79.49527095617434,0.040039483,278.7903645043099,0.038823973,-987.8286619313131,0.03491762,30.085953,0.123888075,5.7552195,0.023579476,0.021190807,-0.3170203,-0.05465678,0.06883904,-3.184818E-4,0.10852655,0.1005301,-0.14381379,0.5154732,-0.3721493,-0.37947142,0.98585457
14912165107085184,47.251989727646745,10.021186116181132,79.45324543622554,0.02760114,286.34308194709666,0.039579593,-586.2967992412398,0.02931335,-29.26276,0.67946154,13.1844845,0.02648536,0.021270767,0.011853228,0.03242169,0.034819923,0.1048364,-0.010051999,-0.005167593,0.1507255,0.07637698,-0.08036647,0.016220389,1.3847069
704967037090946688,133.146760620834,28.329783000362703,79.44818375718161,0.042877857,-485.6808133468651,0.040257532,-233.51700529342878,0.03707892,27.187504,0.12249401,5.732681,0.02994385,0.01983439,-0.5044337,-0.25418755,0.3528366,0.079438254,0.11613814,-0.016305404,0.28161633,0.342694,-0.18424875,-0.67112404,0.8584381
6636988399594203648,282.4579449942897,-57.447652142885865,79.41600376168633,0.028636044,-655.057697711898,0.02193617,-184.45551092461295,0.01901757,87.38572,0.20840277,11.301491,0.019807229,0.019312058,-0.0482637,0.051861525,-0.21257655,0.04382542,0.03427673,0.11743005,-0.054087512,-0.39736587,0.07040029,-0.10911963,1.0710105
5413438219396893568,153.70885427338357,-47.15487814715097,79.3205781473538,0.018229488,-1054.2014499773666,0.018413242,414.51226617503903,0.019446328,34.658703,0.47619256,12.129068,0.013578481,0.014886164,0.17900212,0.055479772,0.07085594,-0.044226915,0.09763751,0.09487055,-0.22750331,0.11235148,0.09554734,0.2395236,1.2332247
2480523216087975040,24.500065421632854,-4.997298038960505,79.24319645098669,0.018644404,580.9278879495695,0.021412471,-350.2737870319087,0.012707403,,,12.744349,0.015386714,0.010971936,0.32170886,0.23304226,0.03022281,-0.0075376574,0.07273617,0.114092536,-0.2785367,-0.071667284,0.16905402,0.15803982,1.0536125
3412806512623627008,72.71521105645311,22.1207568905776,79.03866584361127,0.024871003,628.8284125619208,0.030151205,-425.4448762416827,0.021381315,32.66241,0.5564161,13.332204,0.022785826,0.012087592,-0.059831526,0.15149748,-0.14851654,-0.06347976,0.13388158,0.07475639,-0.18584158,0.09043218,0.21685776,-0.093213804,1.1645995
3217523558083415040,84.96740404897075,-0.9823154098644139,78.9450877619853,0.36030874,162.10192781461578,0.33914417,322.2260700521834,0.29790023,,,19.131502,0.28506786,0.28281888,-0.26538923,0.15001373,-0.35519227,-0.34968165,0.30504552,0.28467402,-0.7712622,0.1122509,0.3443345,-0.2698451,1.1761235
2858600494141185280,9.754063764620504,30.61633814603857,78.89651468253375,0.023841685,1557.9216183469864,0.029684693,26.80339822463357,0.022814626,-0.7818274,0.1586681,10.055212,0.019449228,0.016326739,0.08605085,0.15142809,-0.20529597,-0.15134703,-0.07304095,-0.077653304,0.12889785,-0.040400684,-0.09540575,0.03553829,1.1799767
5339892367684811520,168.9804069674639,-57.5423983978393,78.89223586679518,0.03193162,-2468.4073805783923,0.031510513,1184.1752819642727,0.031906854,-50.70182,0.29650855,10.486478,0.025156295,0.02499592,0.12956606,-0.08175239,0.03992597,-0.06763663,0.18454225,0.18594219,-0.12056365,0.24474369,0.14016725,0.26903966,1.0095482
1958030617647715328,332.8501471342748,40.999937747390554,78.87621795397256,0.022853367,-91.37297496206372,0.018902237,67.11856221476702,0.02030389,-17.451618,0.70903856,13.217788,0.0150189325,0.01746617,-0.26546752,0.03518498,0.124645054,-0.30414927,-0.001610865,-0.011341637,-0.3297856,0.035716303,-0.14325708,-0.3562297,1.1623595
4247023886053586304,300.6956213279026,3.326715753341339,78.64649917102172,0.019802462,-90.38324464030711,0.018619686,119.4301522492732,0.012778805,-30.494844,0.11760706,7.0766416,0.014071171,0.0102033345,0.17859958,0.013854483,-0.057778127,-0.11628459,-0.076810546,-0.12663028,0.37945092,-0.1688805,-0.26747906,0.109975144,0.9427
2985035874544160384,80.90975753594236,-14.049842851725447,78.52730159417737,0.14688343,107.48386299745216,0.13975361,161.46836354438736,0.14130835,,,18.031937,0.09763866,0.10031234,0.08997696,-0.036928706,-0.11341872,-0.14205202,0.09089624,0.13672815,-0.34452212,0.13380696,0.080381915,-0.17130673,0.9273574
5776161813992756992,262.3503788640829,-80.14714892351998,78.50619390001147,0.017186068,-518.0372904271285,0.019639147,472.9001722775937,0.021301733,37.598644,0.16626564,10.92762,0.0144708445,0.015823282,0.17257878,-0.17471763,-0.0017650382,-0.30152103,-0.17350055,-0.16180348,-0.37408352,-0.10200578,0.088351704,0.1674743,1.0543816
2467182154313027712,26.14923959176464,-7.271517922568175,78.4978405880058,0.49586594,382.25212710805056,0.58427465,-196.6094361011969,0.4059248,,,19.59526,0.39123452,0.3092459,0.30814424,0.1351412,-0.1714374,0.03771615,0.10711408,0.09661232,-0.37788284,-0.079522245,0.26825643,0.35164422,1.0893714
3517841209157902720,182.79799193877028,-19.96139412325039,78.48142288055584,0.023615887,-212.8680095348506,0.02394194,-184.26024089784488,0.022101156,-9.306987,0.15684779,10.58782,0.016767174,0.015974235,-0.44317237,0.15106404,-0.30611205,-0.40793508,0.14580822,0.08750027,-0.48760954,0.07268578,0.1504363,-0.2519249,1.0918617
3517841140438425600,182.81963496571075,-19.973535053310865,78.45757797117655,0.036286525,-205.0536570421742,0.03392897,-188.4585314704096,0.03380267,-9.20945,0.3177739,11.409176,0.02477575,0.024523508,-0.4587012,-0.04507042,-0.22737046,-0.377614,0.1647055,0.1257541,-0.5078176,0.123503424,0.26000342,-0.2688813,1.371659
4646616923022587136,41.51227837952512,-70.40213295868823,78.39434439409031,0.016313775,214.54650904454792,0.024156447,-88.69538465371008,0.02146973,76.3232,0.38058278,13.122404,0.01661342,0.01581876,-0.021203028,0.06471981,-0.033231206,-0.2127893,-0.20986675,-0.2298295,0.15455087,0.03173651,-0.14055827,-0.055011805,1.2798932
3575733210781078016,180.18562930618162,-10.448272003975848,78.33591471044681,0.092326514,83.79341887242131,0.10317492,-482.0061083706503,0.066415004,-0.41123462,0.121800974,5.3550773,0.07042383,0.05664669,-0.40412262,-0.21513595,0.034616068,0.29649386,-0.10280485,0.02859563,0.63315946,-0.24101938,-0.052711766,-0.22369313,1.2261504
3915363693944966528,172.23102334262407,10.180048632014154,78.29245175702427,0.04499253,-750.3284880325182,0.057696752,557.9462341899749,0.04339301,36.73968,0.19940084,11.337926,0.04170852,0.03598118,-0.09182706,-0.044199925,-0.17631422,0.089166716,0.13629405,0.15362363,0.041106954,-0.0043958873,-0.057384606,-0.06844113,1.1861364
5924187617032756736,257.7446666606409,-52.51481569583831,78.26205621502966,0.019547887,-247.66833392516563,0.024884649,156.4635116184804,0.019131929,10.016361,0.13924153,9.212255,0.0154575715,0.011936641,0.17475386,-0.15599428,0.022166945,-0.17456967,-0.12577541,-0.15633754,-0.53043044,-0.3050688,-0.047623802,0.24757364,0.93471026
